Flight Information:
Launch Date:            	     	                       	Wednesday, 01 July 2020	     	                       	           	Launch Time: 	     	             	17:30:44	       	     	End of Ascent:	     	         	01:38:24
Station name:           	     	                       	                       	     	                       	           	Serialnumber:	     	             	20026279
Ground values:
Pressure:               	     	                       	883.0 hPa              	     	                       	           	Temperature: 	     	             	16.8 °C 	       	     	Humidity:     	     	         	48 %
Wind Direction:         	     	                       	190 °                  	     	                       	           	Wind Speed:  	     	             	3 m/s   	       	     	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-114.035 °             	     	                       	           	Latitude:    	     	             	46.520 °	       	     	Altitude:     	     	         	978 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                       	     	                       	           	
Events:
Highest Point:          	     	                       	7.0 hPa                	     	                       	           	34009 m
Tropopauses:            	     	                       	1.: 289.0 hPa          	     	                       	           	2.: 95.7 hPa 	     	             	
Max Winds:              	     	                       	                       	     	                       	           	             	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                     	Ws   	Wd                     	Long.      	Lat.         	Alt  	Geopot       	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                    	[m/s]	[°]                    	[°]        	[°]          	[m]  	[m]          	        	       	[°C] 	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
152                     	779.4	5.8                    	66                     	7.6  	232                    	-114.026517	46.526774    	2019 	2019         	536.971 	219.956	-0.1 	6.6           	5.8  	45.4     	039     	1462 	0.973501
153                     	778.8	5.8                    	66                     	7.6  	232                    	-114.026437	46.526816    	2025 	2025         	537.777 	219.852	-0.1 	6.6           	5.8  	45.4     	039     	1471 	0.973000
154                     	778.3	5.7                    	66                     	7.6  	232                    	-114.026357	46.526858    	2031 	2030         	538.583 	219.747	-0.2 	6.5           	5.8  	45.3     	039     	1480 	0.972500
155                     	777.7	5.6                    	66                     	7.6  	232                    	-114.026277	46.526900    	2037 	2036         	539.388 	219.642	-0.2 	6.5           	5.8  	45.3     	039     	1490 	0.972003
156                     	777.2	5.6                    	66                     	7.6  	232                    	-114.026197	46.526942    	2042 	2042         	540.179 	219.538	-0.2 	6.4           	5.8  	45.2     	039     	1499 	0.971506
157                     	776.6	5.5                    	66                     	7.6  	232                    	-114.026117	46.526984    	2048 	2048         	540.984 	219.433	-0.3 	6.3           	5.8  	45.2     	040     	1509 	0.971009
158                     	776.1	5.5                    	66                     	7.6  	232                    	-114.026037	46.527026    	2054 	2053         	541.790 	219.328	-0.3 	6.3           	5.8  	45.2     	040     	1518 	0.970513
159                     	775.5	5.4                    	66                     	7.6  	232                    	-114.025958	46.527068    	2060 	2059         	542.596 	219.223	-0.3 	6.2           	5.8  	45.1     	040     	1527 	0.970017
160                     	775.0	5.4                    	66                     	7.6  	233                    	-114.025878	46.527110    	2065 	2065         	543.386 	219.119	-0.4 	6.2           	5.8  	45.1     	040     	1537 	0.969521
161                     	774.5	5.3                    	67                     	7.7  	233                    	-114.025798	46.527152    	2071 	2071         	544.192 	219.014	-0.4 	6.1           	5.8  	45.0     	040     	1546 	0.969025
162                     	773.9	5.3                    	67                     	7.7  	233                    	-114.025718	46.527194    	2077 	2077         	544.999 	218.910	-0.4 	6.1           	5.8  	45.0     	040     	1556 	0.968530
163                     	773.4	5.2                    	67                     	7.7  	233                    	-114.025638	46.527236    	2083 	2082         	545.805 	218.806	-0.4 	6.0           	5.8  	44.9     	040     	1565 	0.968038
164                     	772.8	5.2                    	67                     	7.7  	233                    	-114.025558	46.527277    	2089 	2088         	546.612 	218.702	-0.5 	6.0           	5.8  	44.9     	040     	1574 	0.967546
165                     	772.3	5.1                    	67                     	7.7  	233                    	-114.025479	46.527319    	2094 	2094         	547.403 	218.598	-0.5 	5.9           	5.8  	44.8     	040     	1584 	0.967054
166                     	771.7	5.0                    	67                     	7.7  	233                    	-114.025399	46.527361    	2100 	2100         	548.210 	218.495	-0.5 	5.8           	5.8  	44.8     	040     	1593 	0.966563
167                     	771.2	5.0                    	67                     	7.7  	233                    	-114.025319	46.527403    	2106 	2105         	549.018 	218.391	-0.6 	5.8           	5.8  	44.7     	040     	1603 	0.966072
168                     	770.6	4.9                    	67                     	7.7  	233                    	-114.025239	46.527441    	2112 	2111         	549.792 	218.286	-0.6 	5.7           	5.6  	44.7     	040     	1612 	0.965572
169                     	770.1	4.9                    	67                     	7.7  	233                    	-114.025158	46.527476    	2117 	2116         	550.538 	218.185	-0.6 	5.7           	5.4  	44.7     	041     	1620 	0.965091
170                     	769.6	4.9                    	67                     	7.7  	233                    	-114.025077	46.527510    	2122 	2122         	551.285 	218.084	-0.7 	5.6           	5.4  	44.6     	041     	1629 	0.964611
171                     	769.1	4.8                    	68                     	7.6  	234                    	-114.024997	46.527545    	2128 	2127         	552.032 	217.983	-0.7 	5.6           	5.4  	44.6     	041     	1638 	0.964130
172                     	768.6	4.8                    	68                     	7.6  	234                    	-114.024916	46.527580    	2133 	2133         	552.779 	217.882	-0.7 	5.6           	5.4  	44.6     	041     	1647 	0.963650
173                     	768.1	4.7                    	68                     	7.6  	234                    	-114.024835	46.527614    	2139 	2138         	553.526 	217.781	-0.7 	5.5           	5.4  	44.5     	041     	1655 	0.963171
174                     	767.6	4.7                    	68                     	7.6  	234                    	-114.024755	46.527649    	2144 	2143         	554.257 	217.681	-0.7 	5.5           	5.4  	44.5     	041     	1664 	0.962691
175                     	767.1	4.6                    	68                     	7.5  	235                    	-114.024674	46.527684    	2149 	2149         	555.004 	217.580	-0.8 	5.4           	5.4  	44.5     	041     	1673 	0.962211
176                     	766.6	4.6                    	68                     	7.5  	235                    	-114.024593	46.527718    	2155 	2154         	555.751 	217.479	-0.8 	5.4           	5.4  	44.4     	041     	1682 	0.961732
177                     	766.1	4.5                    	68                     	7.5  	235                    	-114.024513	46.527753    	2160 	2160         	556.498 	217.378	-0.8 	5.3           	5.4  	44.4     	041     	1690 	0.961252
178                     	765.6	4.5                    	68                     	7.5  	235                    	-114.024432	46.527788    	2165 	2165         	557.245 	217.278	-0.8 	5.3           	5.4  	44.3     	042     	1699 	0.960773
179                     	765.1	4.4                    	68                     	7.4  	236                    	-114.024352	46.527822    	2171 	2170         	557.993 	217.177	-0.9 	5.2           	5.4  	44.3     	042     	1708 	0.960294
180                     	764.6	4.4                    	68                     	7.4  	236                    	-114.024271	46.527857    	2176 	2176         	558.740 	217.077	-0.9 	5.2           	5.4  	44.3     	042     	1717 	0.959816
181                     	764.1	4.4                    	69                     	7.4  	236                    	-114.024190	46.527892    	2182 	2181         	559.487 	216.976	-0.9 	5.1           	5.4  	44.2     	042     	1725 	0.959337
182                     	763.5	4.3                    	69                     	7.4  	236                    	-114.024110	46.527926    	2187 	2186         	560.234 	216.875	-0.9 	5.1           	5.4  	44.2     	042     	1734 	0.958863
183                     	763.0	4.3                    	69                     	7.3  	237                    	-114.024029	46.527961    	2192 	2192         	560.982 	216.776	-1.0 	5.0           	5.4  	44.2     	042     	1743 	0.958391
184                     	762.5	4.2                    	69                     	7.3  	237                    	-114.023948	46.527996    	2198 	2197         	561.730 	216.676	-1.0 	5.0           	5.4  	44.1     	042     	1752 	0.957919
185                     	762.0	4.2                    	69                     	7.3  	237                    	-114.023868	46.528030    	2203 	2203         	562.479 	216.576	-1.0 	4.9           	5.4  	44.1     	042     	1761 	0.957447
186                     	761.5	4.1                    	69                     	7.3  	238                    	-114.023787	46.528065    	2209 	2208         	563.227 	216.477	-1.0 	4.9           	5.4  	44.1     	042     	1769 	0.956975
187                     	761.0	4.1                    	69                     	7.3  	238                    	-114.023707	46.528100    	2214 	2213         	563.975 	216.377	-1.1 	4.9           	5.4  	44.0     	042     	1778 	0.956503
188                     	760.5	4.0                    	69                     	7.2  	238                    	-114.023626	46.528134    	2219 	2219         	564.723 	216.277	-1.1 	4.8           	5.4  	44.0     	042     	1787 	0.956032
189                     	760.0	4.0                    	69                     	7.2  	238                    	-114.023545	46.528169    	2225 	2224         	565.471 	216.178	-1.1 	4.8           	5.4  	44.0     	043     	1796 	0.955560
190                     	759.5	3.9                    	69                     	7.2  	239                    	-114.023465	46.528204    	2230 	2230         	566.204 	216.078	-1.1 	4.7           	5.4  	43.9     	043     	1805 	0.955089
191                     	759.0	3.9                    	69                     	7.3  	238                    	-114.023384	46.528238    	2236 	2235         	566.952 	215.979	-1.2 	4.7           	5.4  	43.9     	043     	1813 	0.954618
